source, target, weight; 
 5144, 7412, 0.166766
 5144, 7413, 0.094594
 5144, 7414, 0.130168
 5144, 7415, 0.077856
 5144, 7420, -0.011043
 5144, 7440, 0.157328
 5144, 7450, 0.116672
 5144, 7460, 0.276602
 5144, 7470, 0.175220
 5144, 7486, 0.116662
 5144, 7487, 0.194275
 5144, 7511, 0.279959
 5144, 7512, -0.045587
 5144, 7513, 0.034130
 5144, 7522, 0.171120
 5144, 7530, 0.091691
 5144, 8010, 0.054222
 5144, 8021, 0.044103
 5144, 8022, 0.126672
 5144, 8030, 0.021926
 5144, 8511, -0.042633
 5144, 8512, 0.078648
 5144, 8513, 0.102019
 5144, 8514, 0.018957
 5144, 8532, 0.078105
 5144, 9002, 0.189974
 5144, 9131, 0.096977
 5144, 9133, 0.094664
 5144, 9231, 0.202871
 5144, 9232, 0.200016
 5144, 9262, 0.099324
 5144, 9271, 0.194090
 5144, 9301, 0.185740
 5144, 9302, 0.159485
 5145, 112, 0.084015
 5145, 122, 0.251055
 5145, 124, 0.102355
 5145, 130, 0.080383
 5145, 141, 0.011898
 5145, 202, 0.098668
 5145, 1511, 0.055274
 5145, 1513, 0.167386
 5145, 1551, 0.088463
 5145, 1581, 0.011510
 5145, 1584, 0.088136
 5145, 1588, 0.199360
 5145, 1589, 0.030218
 5145, 1591, 0.169041
 5145, 1598, 0.078213
 5145, 1722, 0.109105
 5145, 1740, 0.089445
 5145, 1754, 0.107369
 5145, 2020, 0.292590
 5145, 2030, 0.039994
 5145, 2121, 0.088287
 5145, 2122, 0.110480
 5145, 2211, 0.183657
 5145, 2212, 0.097088
 5145, 2213, 0.181782
 5145, 2215, 0.300580
 5145, 2222, 0.175188
 5145, 2225, 0.105557
 5145, 2233, 0.080618
 5145, 2420, 0.107091
 5145, 2441, 0.071739
 5145, 2442, -0.000124
 5145, 2452, 0.377412
 5145, 2722, 0.103545
 5145, 2742, 0.103119
 5145, 2812, 0.074234
 5145, 2821, 0.056452
 5145, 2822, 0.104519
 5145, 2852, 0.053456
 5145, 2923, 0.081255
 5145, 3002, 0.011980
 5145, 3162, 0.079575
 5145, 3220, 0.094280
 5145, 3310, -0.018952
 5145, 3320, 0.075919
 5145, 3430, 0.087213
 5145, 3614, 0.073024
 5145, 3661, 0.107454
 5145, 3663, 0.260678
 5145, 3710, 0.102573
 5145, 3720, 0.167950
 5145, 4011, 0.059985
 5145, 4511, 0.073970
 5145, 4521, -0.280017
 5145, 4524, 0.108238
 5145, 4525, -0.013308
 5145, 4531, -0.028607
 5145, 4532, 0.053912
 5145, 4533, 0.032032
 5145, 4542, 0.088704
 5145, 4544, 0.061860
 5145, 4545, 0.030800
 5145, 4550, 0.024048
 5145, 5010, 0.070305
 5145, 5020, 0.070348
 5145, 5030, 0.211013
 5145, 5050, -0.007530
 5145, 5111, 0.389642
 5145, 5112, 0.106647
 5145, 5116, 0.090437
 5145, 5117, 0.264132
 5145, 5118, 0.566681
 5145, 5119, 0.620842
 5145, 5122, 0.086857
 5145, 5131, 0.091185
 5145, 5133, 0.062066
 5145, 5134, 0.178901
 5145, 5135, 0.106525
 5145, 5136, 0.272204
 5145, 5138, 0.256936
 5145, 5139, 0.141941
 5145, 5142, 0.263306
 5145, 5143, 0.129623
 5145, 5144, 0.209509
 5145, 5146, 0.633303
 5145, 5147, 0.326368
 5145, 5151, 0.125569
 5145, 5153, 0.076109
 5145, 5154, 0.185895
 5145, 5155, 0.076645
 5145, 5156, 0.093089
 5145, 5181, 0.093682
 5145, 5184, 0.016097
 5145, 5186, 0.110736
 5145, 5187, 0.087829
 5145, 5190, 0.698108
 5145, 5211, -0.214541
 5145, 5212, 0.841926
 5145, 5222, 0.054270
 5145, 5224, 0.057865
 5145, 5225, 0.044191
 5145, 5227, 0.139375
 5145, 5231, 0.749548
 5145, 5232, 0.083375
 5145, 5233, 0.950242
 5145, 5241, 0.302527
 5145, 5242, 0.484120
 5145, 5243, 0.331116
 5145, 5244, 0.213875
 5145, 5245, 0.255752
 5145, 5246, 0.065412
 5145, 5247, 0.075765
 5145, 5248, 0.228304
 5145, 5250, 0.192094
 5145, 5261, 0.240831
 5145, 5263, 0.153269
 5145, 5274, 0.099876
 5145, 5510, -0.111230
 5145, 5523, 0.097012
 5145, 5530, -0.329759
 5145, 5540, -0.331921
 5145, 5552, -0.042326
 5145, 6010, 0.100275
 5145, 6022, 0.142275
 5145, 6024, -0.024368
 5145, 6110, 0.091972
 5145, 6210, 0.193739
 5145, 6312, 0.089981
 5145, 6321, 0.121661
 5145, 6323, 0.149160
 5145, 6330, 0.060555
 5145, 6340, 0.171368
 5145, 6411, 0.083530
 5145, 6412, 0.070412
 5145, 6420, 0.162792
 5145, 6512, 0.004717
 5145, 6521, 0.075968
 5145, 6523, 0.085846
 5145, 6601, 0.041263
 5145, 6603, 0.023726
 5145, 6712, 0.050968
 5145, 6713, 0.008779
 5145, 6720, -0.010289
 5145, 7011, 0.123795
 5145, 7020, 0.059550
 5145, 7031, 0.301663
 5145, 7032, 0.347381
 5145, 7110, 0.105109
 5145, 7132, 0.018067
 5145, 7134, 0.063100
 5145, 7210, 0.081894
 5145, 7221, 0.056151
 5145, 7222, -0.119750
 5145, 7230, 0.109142
 5145, 7240, 0.204895
 5145, 7260, 0.086308
 5145, 7310, 0.132398
 5145, 7320, 0.085993
 5145, 7411, 0.125256
 5145, 7412, -0.050954
 5145, 7413, 0.262570
 5145, 7414, 0.000433
 5145, 7415, 0.024067
 5145, 7420, -0.200900
 5145, 7430, 0.183374
 5145, 7440, 0.393787
 5145, 7450, 0.053958
 5145, 7460, -0.084479
 5145, 7470, -0.043717
 5145, 7481, 0.360898
 5145, 7482, 0.251049
 5145, 7486, -0.043974
 5145, 7487, -0.009843
 5145, 7511, -0.084757
 5145, 7512, -0.277567
 5145, 7513, 0.114127
 5145, 7514, 0.041379
 5145, 7522, 0.080556
 5145, 7523, 0.041682
 5145, 7530, -0.029309
 5145, 8010, -0.173928
 5145, 8021, 0.007546
 5145, 8022, -0.009360
 5145, 8030, -0.257868
 5145, 8042, 0.208080
 5145, 8511, -0.174065
 5145, 8512, 0.119703
 5145, 8513, 0.363292
 5145, 8514, -0.366355
 5145, 8520, 0.238541
 5145, 8531, 0.006084
 5145, 8532, -0.262183
 5145, 9001, 0.171553
 5145, 9002, 0.026180
 5145, 9003, 0.201682
 5145, 9111, 0.086655
 5145, 9112, 0.090336
 5145, 9120, 0.378031
 5145, 9131, 0.065241
 5145, 9211, 0.158209
 5145, 9212, 0.039845
 5145, 9213, 0.083456
 5145, 9220, 0.123490
 5145, 9231, 0.182016
 5145, 9232, 0.109597
 5145, 9234, 0.084076
 5145, 9252, 0.080089
 5145, 9261, -0.007804
 5145, 9262, -0.019090
 5145, 9271, 0.031935
 5145, 9301, 0.063218
 5145, 9302, 0.905229
 5145, 9304, 0.300650
 5145, 9500, 0.098796
 5145, 9900, 0.108485
 5146, 111, 0.081843
 5146, 112, -0.001398
 5146, 113, 0.094136
 5146, 121, 0.013801
 5146, 123, 0.070070
 5146, 130, -0.055081
 5146, 141, -0.013718
 5146, 142, 0.075901
 5146, 1030, 0.275993
 5146, 1421, -0.035796
 5146, 1511, -0.087995
 5146, 1512, 0.033767
 5146, 1513, -0.001598
 5146, 1520, 0.048127
 5146, 1551, -0.110942
 5146, 1561, 0.069858
 5146, 1571, 0.144350
 5146, 1572, 0.077465
 5146, 1581, -0.006105
 5146, 1582, 0.163050
 5146, 1584, 0.183357
 5146, 1586, 0.101624
 5146, 1587, 0.299001
 5146, 1588, 0.135111
 5146, 1589, 0.069102
 5146, 1591, 0.320373
 5146, 1592, 0.258027
 5146, 1594, 0.271684
 5146, 1596, 0.484001
 5146, 1598, 0.296046
 5146, 1600, 0.107951
 5146, 1722, 0.100977
 5146, 1754, 0.090625
 5146, 2010, 0.061707
 5146, 2020, 0.174373
 5146, 2030, -0.010816
 5146, 2121, 0.314861
 5146, 2122, 0.108234
 5146, 2123, 0.092912
 5146, 2125, 0.469158
 5146, 2211, 0.284145
 5146, 2212, 0.128237
 5146, 2213, 0.085180
 5146, 2221, 0.086167
 5146, 2222, 0.133568
 5146, 2225, 0.192275
 5146, 2231, 0.332308
 5146, 2233, 0.201870
 5146, 2330, 0.212134
 5146, 2411, 0.442240
 5146, 2413, 0.096858
 5146, 2414, 0.502937
 5146, 2415, 0.149104
 5146, 2416, 0.094575
 5146, 2420, 0.100560
 5146, 2430, 0.187128
 5146, 2441, 0.531715
 5146, 2442, 0.785722
 5146, 2451, 0.281368
 5146, 2452, 0.081322
 5146, 2462, 0.198054
 5146, 2466, 0.700467
 5146, 2513, 0.086941
 5146, 2522, 0.043186
 5146, 2523, 0.071168
 5146, 2524, 0.079775
 5146, 2615, 0.259820
 5146, 2621, 0.100802
 5146, 2630, 0.105267
 5146, 2651, 0.099357
 5146, 2661, 0.112996
 5146, 2663, 0.008888
 5146, 2664, 0.108333
 5146, 2682, 0.140292
 5146, 2710, 0.106871
 5146, 2722, 0.085119
 5146, 2742, 0.135118
 5146, 2811, -0.076396
 5146, 2812, -0.022061
 5146, 2821, 0.038261
 5146, 2822, 0.097893
 5146, 2840, 0.097563
 5146, 2852, -0.074000
 5146, 2863, 0.084624
 5146, 2873, 0.183101
 5146, 2874, 0.105985
 5146, 2875, 0.104350
 5146, 2913, 0.067455
 5146, 2922, 0.087910
 5146, 2923, 0.018180
 5146, 2924, 0.178118
 5146, 2953, 0.225815
 5146, 2956, 0.059733
 5146, 3001, 0.052997
 5146, 3002, -0.191345
 5146, 3110, 0.156189
 5146, 3120, 0.109344
 5146, 3130, 0.181057
 5146, 3162, 0.019976
 5146, 3210, 0.036988
 5146, 3220, 0.156947
 5146, 3230, 0.273997
 5146, 3310, 0.391605
 5146, 3320, 0.158306
 5146, 3330, 0.297053
 5146, 3340, 0.153051
 5146, 3410, 0.093613
 5146, 3420, 0.078595
 5146, 3430, 0.178016
 5146, 3530, 0.115708
 5146, 3612, 0.112290
 5146, 3613, 0.005430
 5146, 3614, 0.044338
 5146, 3622, 0.070796
 5146, 3663, 0.185080
 5146, 3720, 0.013281
 5146, 4011, -0.058600
 5146, 4022, 0.267610
 5146, 4521, -0.528034
 5146, 4522, -0.067218
 5146, 4523, -0.070992
 5146, 4525, -0.283655
 5146, 4531, -0.138716
 5146, 4532, 0.040616
 5146, 4533, -0.057821
 5146, 4534, 0.064066
 5146, 4541, -0.048187
 5146, 4542, -0.178632
 5146, 4543, 0.107103
 5146, 4544, 0.005224
 5146, 4545, -0.007100
 5146, 4550, -0.067542
 5146, 5010, -0.126276
 5146, 5020, -0.121751
 5146, 5030, -0.056395
 5146, 5050, -0.455741
 5146, 5111, 0.221336
 5146, 5112, 0.478991
 5146, 5114, 0.115355
 5146, 5115, 0.317738
 5146, 5117, 0.023158
 5146, 5118, 0.516719
 5146, 5119, 0.185724
 5146, 5121, 0.176280
 5146, 5122, 0.117590
 5146, 5131, -0.011881
 5146, 5132, 0.005753
 5146, 5133, 0.264312
 5146, 5134, 0.362920
 5146, 5135, 0.201018
 5146, 5136, 0.481207
 5146, 5137, 0.404004
 5146, 5138, 0.587043
 5146, 5139, 0.292154
 5146, 5141, 0.096540
 5146, 5142, 0.050531
 5146, 5143, 0.302528
 5146, 5144, 0.221958
 5146, 5145, 0.662270
 5146, 5147, 0.112359
 5146, 5151, 0.056130
 5146, 5152, 0.127050
 5146, 5153, -0.002693
 5146, 5154, 0.318481
 5146, 5155, 0.551787
 5146, 5157, 0.020766
 5146, 5181, 0.231597
 5146, 5182, 0.285517
 5146, 5184, 0.010089
 5146, 5185, 0.328024
 5146, 5186, 0.347564
 5146, 5187, 0.420887
 5146, 5188, 0.093477
 5146, 5190, 0.696504
 5146, 5211, -0.383108
 5146, 5212, -0.143275
 5146, 5221, 0.064785
 5146, 5222, 0.017281
 5146, 5224, -0.009535
 5146, 5225, 0.064555
 5146, 5226, 0.171584
 5146, 5227, 0.035738
 5146, 5231, 0.561242
 5146, 5232, 0.961505
 5146, 5233, 0.379298
 5146, 5242, -0.328951
 5146, 5243, -0.168158
 5146, 5244, -0.151243
 5146, 5245, -0.063875
 5146, 5246, -0.189897
 5146, 5247, -0.027519
 5146, 5248, -0.160811
 5146, 5250, 0.142539
 5146, 5261, 0.126282
 5146, 5263, 0.291663
 5146, 5272, 0.071160
 5146, 5274, 0.084322
 5146, 5510, -0.563404
 5146, 5522, 0.083641
 5146, 5523, -0.014959
 5146, 5530, -0.502515
 5146, 5540, -0.572616
 5146, 5551, 0.080769
 5146, 5552, -0.331299
 5146, 6010, 0.116647
 5146, 6021, 0.046549
 5146, 6022, 0.124334
 5146, 6023, 0.010802
 5146, 6024, 0.014781
 5146, 6110, 0.101019
 5146, 6210, 0.020526
 5146, 6311, 0.045004
 5146, 6312, 0.231578
 5146, 6321, 0.027915
 5146, 6323, 0.004345
 5146, 6330, -0.151339
 5146, 6340, 0.171846
 5146, 6411, 0.030636
 5146, 6412, 0.301680
 5146, 6420, -0.031063
 5146, 6511, 0.121633
 5146, 6512, -0.082375
 5146, 6521, 0.046504
 5146, 6522, -0.090343
 5146, 6523, 0.046324
 5146, 6601, -0.054936
 5146, 6602, 0.123834
 5146, 6603, -0.196231
 5146, 6711, 0.081270
 5146, 6712, -0.100481
 5146, 6713, -0.369352
 5146, 6720, 0.008338
 5146, 7011, -0.126307
 5146, 7012, 0.052014
 5146, 7020, -0.272151
 5146, 7031, -0.053948
 5146, 7032, -0.177423
 5146, 7110, 0.091599
 5146, 7123, 0.122828
 5146, 7132, -0.169085
 5146, 7133, 0.100135
 5146, 7134, 0.127428
 5146, 7140, -0.056805
 5146, 7210, -0.173550
 5146, 7221, -0.155422
 5146, 7222, -0.129659
 5146, 7230, 0.125421
 5146, 7240, 0.092014
 5146, 7250, 0.094398
 5146, 7260, -0.099713
 5146, 7310, 0.761379
 5146, 7320, 0.087518
 5146, 7411, -0.161879
 5146, 7412, 0.065350
 5146, 7413, 0.186266
 5146, 7414, 0.215791
 5146, 7415, 0.357772
 5146, 7420, -0.110864
 5146, 7430, 0.230356
 5146, 7440, 0.509424
 5146, 7450, 0.285493
 5146, 7460, -0.347982
 5146, 7470, -0.424797
 5146, 7481, 0.079962
 5146, 7482, 0.141014
 5146, 7485, 0.067203
 5146, 7486, -0.377951
 5146, 7487, -0.077728
 5146, 7511, -0.359416
 5146, 7512, -0.460217
 5146, 7513, -0.184244
 5146, 7514, -0.009241
 5146, 7521, 0.070494
 5146, 7522, 0.022257
 5146, 7523, -0.134015
 5146, 7530, -0.048651
 5146, 8010, -0.400590
 5146, 8021, -0.399117
 5146, 8022, -0.502571
 5146, 8030, -0.175448
 5146, 8041, 0.184630
 5146, 8042, -0.191615
 5146, 8511, 0.098599
 5146, 8512, 0.396746
 5146, 8513, 0.165078
 5146, 8514, -0.005003
 5146, 8520, 0.376393
 5146, 8531, -0.443123
 5146, 8532, -0.380229
 5146, 9001, 0.087081
 5146, 9002, 0.042115
 5146, 9111, 0.140294
 5146, 9112, 0.186181
 5146, 9120, 0.199633
 5146, 9131, 0.009566
 5146, 9133, -0.205579
 5146, 9211, -0.027896
 5146, 9213, 0.180336
 5146, 9220, -0.013961
 5146, 9231, 0.083270
 5146, 9232, 0.088139
 5146, 9234, 0.062012
 5146, 9251, 0.078394
 5146, 9252, 0.026414
 5146, 9253, 0.160152
 5146, 9261, -0.131362
 5146, 9262, -0.173984
 5146, 9271, -0.185731
 5146, 9272, 0.099711
 5146, 9301, -0.042924
 5146, 9302, -0.241521
 5146, 9304, 0.190055
 5146, 9305, 0.080096
 5147, 112, 0.060248
 5147, 122, 0.043450
 5147, 123, 0.080567
 5147, 130, 0.053640
 5147, 141, -0.117783
 5147, 142, 0.039903
 5147, 201, 0.073850
 5147, 202, 0.130367
 5147, 501, 0.095317
 5147, 1030, 0.066944
 5147, 1421, 0.017307
 5147, 1511, 0.106261
 5147, 1512, 0.054982
 5147, 1513, 0.118910
 5147, 1520, 0.154001
 5147, 1533, 0.117213
 5147, 1551, 0.053022
 5147, 1561, 0.090566
 5147, 1571, 0.130505
 5147, 1572, 0.177993
 5147, 1581, 0.117248
 5147, 1584, 0.115652
 5147, 1586, 0.204399
 5147, 1588, 0.058346
 5147, 1589, 0.138338
 5147, 1591, 0.097548
 5147, 1594, 0.086265
 5147, 1596, 0.280247
 5147, 1598, 0.248645
 5147, 1725, 0.105593
 5147, 1740, 0.128419
 5147, 1751, 0.215883
 5147, 1754, 0.095197
 5147, 1822, 0.133455
 5147, 1823, 0.098494
 5147, 1920, 0.095783
 5147, 2030, 0.264382
 5147, 2040, 0.180306
 5147, 2051, 0.183267
 5147, 2112, 0.199412
 5147, 2121, 0.339376
 5147, 2122, 0.100808
 5147, 2123, 0.201994
 5147, 2125, 0.155310
 5147, 2211, 0.652202
 5147, 2212, 0.419094
 5147, 2213, 0.339408
 5147, 2215, 0.096231
 5147, 2221, 0.196089
 5147, 2222, 0.643648
 5147, 2223, 0.392106
 5147, 2224, 0.108212
 5147, 2225, 0.103736
 5147, 2231, 0.141699
 5147, 2233, 0.191204
 5147, 2411, 0.189739
 5147, 2414, 0.143888
 5147, 2416, 0.099328
 5147, 2430, 0.161829
 5147, 2441, -0.024089
 5147, 2442, -0.187437
 5147, 2451, 0.287932
 5147, 2452, 0.049844
 5147, 2462, 0.082042
 5147, 2466, 0.181498
 5147, 2513, 0.078515
 5147, 2521, 0.103418
 5147, 2522, 0.143821
 5147, 2523, 0.140305
 5147, 2524, 0.013343
 5147, 2612, 0.070152
 5147, 2613, 0.100421
 5147, 2615, 0.104824
 5147, 2630, 0.110438
 5147, 2651, 0.150971
 5147, 2661, 0.082878
 5147, 2662, 0.104238
 5147, 2663, 0.005896
 5147, 2670, 0.032564
 5147, 2682, 0.145495
 5147, 2710, 0.211545
 5147, 2744, 0.103178
 5147, 2811, 0.074247
 5147, 2812, 0.266299
 5147, 2821, 0.068846
 5147, 2840, 0.191557
 5147, 2851, 0.171501
 5147, 2852, 0.016329
 5147, 2862, 0.205802
 5147, 2863, 0.110950
 5147, 2873, 0.106018
 5147, 2875, 0.217049
 5147, 2912, 0.059349
 5147, 2922, 0.108061
 5147, 2923, -0.003587
 5147, 2924, 0.077405
 5147, 2932, 0.114224
 5147, 2941, 0.207712
 5147, 2942, 0.093907
 5147, 2943, 0.081755
 5147, 2956, 0.080567
 5147, 3002, -0.088525
 5147, 3110, 0.070731
 5147, 3120, 0.267255
 5147, 3150, 0.188589
 5147, 3161, 0.057688
 5147, 3162, 0.082147
 5147, 3210, 0.009972
 5147, 3220, 0.080794
 5147, 3230, 0.060915
 5147, 3310, -0.298906
 5147, 3320, 0.053578
 5147, 3330, 0.063042
 5147, 3340, 0.071333
 5147, 3420, 0.086265
 5147, 3430, 0.050469
 5147, 3512, 0.105447
 5147, 3611, 0.105469
 5147, 3612, 0.390012
 5147, 3613, 0.489011
 5147, 3614, 0.503086
 5147, 3615, 0.188521
 5147, 3622, 0.098579
 5147, 3650, 0.297862
 5147, 3661, 0.205342
 5147, 3662, 0.101034
 5147, 3663, 0.160533
 5147, 3710, 0.150108
 5147, 3720, 0.243325
 5147, 4011, 0.119139
 5147, 4022, 0.226554
 5147, 4511, 0.070694
 5147, 4521, -0.343856
 5147, 4522, -0.051671
 5147, 4523, -0.017886
 5147, 4525, -0.213508
 5147, 4531, -0.068265
 5147, 4532, 0.046587
 5147, 4533, 0.024370
 5147, 4534, 0.215151
 5147, 4541, -0.115775
 5147, 4542, 0.177514
 5147, 4543, 0.388653
 5147, 4544, 0.181234
 5147, 4545, 0.049222
 5147, 4550, -0.018005
 5147, 5010, 0.066420
 5147, 5020, -0.004860
 5147, 5030, 0.159376
 5147, 5050, -0.010174
 5147, 5111, 0.150775
 5147, 5112, 0.103792
 5147, 5113, 0.461442
 5147, 5114, 0.134369
 5147, 5115, 0.491889
 5147, 5116, 0.315808
 5147, 5117, 0.289194
 5147, 5118, 0.448952
 5147, 5119, 0.383518
 5147, 5121, 0.168566
 5147, 5122, 0.192405
 5147, 5131, 0.164704
 5147, 5132, 0.157458
 5147, 5133, 0.166535
 5147, 5134, 0.308785
 5147, 5135, 0.192453
 5147, 5136, 0.360180
 5147, 5137, 0.248300
 5147, 5138, 0.305685
 5147, 5139, 0.244317
 5147, 5141, 0.526550
 5147, 5142, 0.404913
 5147, 5143, 0.421816
 5147, 5144, 0.393750
 5147, 5145, 0.364708
 5147, 5146, 0.294003
 5147, 5151, 0.092554
 5147, 5152, 0.299659
 5147, 5153, 0.454828
 5147, 5154, 0.315258
 5147, 5155, 0.036864
 5147, 5156, 0.563498
 5147, 5157, 0.146266
 5147, 5181, 0.253729
 5147, 5182, 0.120073
 5147, 5184, -0.058454
 5147, 5185, 0.753510
 5147, 5186, 0.172691
 5147, 5187, 0.199200
 5147, 5188, 0.109636
 5147, 5190, 0.566879
 5147, 5211, 0.133784
 5147, 5212, 0.217521
 5147, 5221, 0.051800
 5147, 5222, 0.042616
 5147, 5224, 0.166227
 5147, 5225, 0.230336
 5147, 5226, 0.270344
 5147, 5227, 0.199088
 5147, 5231, 0.094046
 5147, 5232, 0.324982
 5147, 5233, 0.400556
 5147, 5241, 0.380747
 5147, 5242, 0.322977
 5147, 5243, 0.326255
 5147, 5244, 0.577100
 5147, 5245, 0.357022
 5147, 5246, 0.211863
 5147, 5247, 0.552088
 5147, 5248, 0.575103
 5147, 5250, 0.167457
 5147, 5261, 0.345563
 5147, 5263, 0.169235
 5147, 5274, 0.264814
 5147, 5510, -0.206042
 5147, 5522, 0.098447
 5147, 5523, 0.111333
 5147, 5530, -0.066385
 5147, 5540, -0.159252
 5147, 5552, -0.071009
 5147, 6010, 0.073148
 5147, 6021, 0.144419
 5147, 6022, 0.107230
 5147, 6023, 0.134647
 5147, 6024, 0.186920
 5147, 6110, 0.060493
 5147, 6210, 0.051499
 5147, 6311, 0.122880
 5147, 6312, 0.180679
 5147, 6321, 0.081723
 5147, 6323, 0.094579
 5147, 6330, 0.080634
 5147, 6340, 0.210915
 5147, 6411, 0.163887
 5147, 6412, 0.419407
 5147, 6420, 0.087854
 5147, 6512, -0.130944
 5147, 6521, 0.172904
 5147, 6522, 0.140965
 5147, 6523, -0.144229
 5147, 6601, 0.060053
 5147, 6602, 0.069641
 5147, 6603, -0.047644
 5147, 6712, -0.030076
 5147, 6713, -0.388718
 5147, 6720, 0.147231
 5147, 7011, -0.049213
 5147, 7012, 0.079801
 5147, 7020, -0.108814
 5147, 7031, 0.014930
 5147, 7032, -0.024022
 5147, 7110, 0.153763
 5147, 7121, 0.188126
 5147, 7123, 0.062787
 5147, 7131, 0.082863
 5147, 7132, 0.073557
 5147, 7133, 0.096221
 5147, 7134, 0.150950
 5147, 7140, 0.035306
 5147, 7210, -0.074663
 5147, 7221, -0.034937
 5147, 7222, -0.111743
 5147, 7230, -0.027935
 5147, 7240, 0.061824
 5147, 7250, 0.158300
 5147, 7260, -0.037491
 5147, 7310, -0.038675
 5147, 7411, -0.157358
 5147, 7412, -0.158262
 5147, 7413, 0.029619
 5147, 7414, -0.068653
 5147, 7415, -0.167170
 5147, 7420, -0.149210
 5147, 7430, 0.057020
 5147, 7440, 0.151214
 5147, 7450, 0.118558
 5147, 7460, 0.197248
 5147, 7470, -0.007983
 5147, 7481, 0.401898
 5147, 7482, 0.285702
 5147, 7485, 0.178426
 5147, 7486, -0.167937
 5147, 7487, -0.099268
 5147, 7511, -0.361783
 5147, 7512, -0.606003
 5147, 7513, -0.132073
 5147, 7514, 0.001067
 5147, 7521, 0.037693
 5147, 7522, 0.122302
 5147, 7523, -0.148118
 5147, 7530, -0.004541
 5147, 8010, -0.521267
 5147, 8021, -0.127307
 5147, 8022, -0.344902
 5147, 8030, -0.201086
 5147, 8041, 0.078771
 5147, 8042, -0.182534
 5147, 8511, -0.447218
 5147, 8512, -0.033042
 5147, 8513, 0.173660
 5147, 8514, -0.492676
 5147, 8520, 0.299888
 5147, 8531, -0.247805
 5147, 8532, -0.140365
 5147, 9001, 0.190735
 5147, 9002, 0.240968
 5147, 9003, 0.150821
 5147, 9111, 0.024628
 5147, 9131, 0.101676
 5147, 9133, 0.074342
 5147, 9211, 0.222460
 5147, 9212, 0.233876
 5147, 9213, 0.033654
 5147, 9220, 0.111056
 5147, 9231, 0.099831
 5147, 9232, 0.125377
 5147, 9233, 0.154581
 5147, 9234, 0.136389
 5147, 9240, 0.253547
 5147, 9252, 0.159972
 5147, 9253, 0.098948
 5147, 9261, -0.002104
 5147, 9262, -0.138669
 5147, 9271, -0.092695
 5147, 9301, 0.059271
 5147, 9302, 0.167200
 5147, 9303, 0.173353
 5147, 9304, 0.203674
 5147, 9305, 0.364884
 5147, 9500, 0.072614
 5147, 9900, 0.104135
 5151, 112, 0.212276
 5151, 121, 0.073844
 5151, 122, 0.147498
 5151, 124, 0.075763
 5151, 130, 0.156354
 5151, 141, 0.173731
 5151, 142, 0.180395
 5151, 202, 0.241221
 5151, 1030, 0.570873
 5151, 1411, 0.331809
 5151, 1412, 0.093852
 5151, 1421, 0.232551
 5151, 1511, 0.156166
 5151, 1512, 0.065595
 5151, 1513, 0.020014
 5151, 1520, 0.297863
 5151, 1531, 0.089350
 5151, 1533, 0.083285
 5151, 1551, 0.091882
 5151, 1552, 0.109566
 5151, 1571, 0.481179
 5151, 1572, 0.172093
 5151, 1581, -0.000913
 5151, 1582, 0.104213
 5151, 1584, 0.078918
 5151, 1586, 0.100832
 5151, 1587, 0.100136
 5151, 1589, 0.117993
 5151, 1594, 0.203733
 5151, 1596, 0.274996
 5151, 1598, 0.140986
 5151, 1722, 0.099908
 5151, 1810, 0.093180
 5151, 1824, 0.107664
 5151, 2010, 0.056151
 5151, 2030, 0.021243
 5151, 2051, 0.075118
 5151, 2112, 0.107287
 5151, 2121, 0.056333
 5151, 2125, 0.150996
 5151, 2211, 0.178126
 5151, 2212, 0.097729
 5151, 2213, 0.261762
 5151, 2222, 0.058618
 5151, 2231, 0.077925
 5151, 2233, 0.072842
 5151, 2320, 0.106586
 5151, 2411, 0.309639
 5151, 2420, 0.097161
 5151, 2430, 0.087612
 5151, 2441, 0.038234
 5151, 2442, -0.143427
 5151, 2452, 0.070774
 5151, 2513, 0.093965
 5151, 2522, -0.055161
 5151, 2523, 0.093271
 5151, 2524, 0.089325
 5151, 2612, 0.103707
 5151, 2661, 0.041322
 5151, 2663, 0.142436
 5151, 2670, 0.090880
 5151, 2682, 0.252868
 5151, 2811, 0.016166
 5151, 2812, 0.008803
 5151, 2821, 0.198492
 5151, 2822, 0.200356
 5151, 2852, 0.060548
 5151, 2862, 0.069070
 5151, 2872, 0.102081
 5151, 2873, 0.103048
 5151, 2874, 0.104862
 5151, 2875, 0.106426
 5151, 2912, 0.143163
 5151, 2922, 0.095923
 5151, 2923, 0.050467
 5151, 2924, 0.121196
 5151, 2932, 0.217221
 5151, 2952, 0.107458
 5151, 2971, 0.164389
 5151, 3002, -0.098846
 5151, 3150, 0.092220
 5151, 3161, 0.099916
 5151, 3210, 0.022556
 5151, 3310, -0.154353
 5151, 3320, 0.137377
 5151, 3330, 0.037808
 5151, 3430, 0.204059
 5151, 3530, 0.124408
 5151, 3611, 0.093713
 5151, 3612, 0.275076
 5151, 3613, 0.328376
 5151, 3622, 0.098105
 5151, 3663, 0.219730
 5151, 3710, 0.179600
 5151, 3720, 0.019365
 5151, 4011, 0.072144
 5151, 4013, 0.270965
 5151, 4022, 0.288482
 5151, 4100, 0.108041
 5151, 4511, 0.104133
 5151, 4521, -0.226686
 5151, 4522, -0.037966
 5151, 4523, 0.122921
 5151, 4524, 0.077925
 5151, 4525, -0.159163
 5151, 4531, -0.218055
 5151, 4532, 0.111338
 5151, 4533, -0.111990
